estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_sums,absolute_error,normalized_error,relative_error
10981571.0,0.080101,-1,1,1,14,14,14,14,4,4,6,0,0,10837710,143861.0,0.239794710751516,0.013274114180947821
11409692.0,0.050999,-1,1,1,9,9,9,9,5,4,0,0,0,11266292,143400.0,0.23902629289221813,0.012728233921151697
13136275.0,0.1368,-1,1,1,26,26,26,26,11,9,6,0,0,12798848,337427.0,0.5624402017555264,0.026363857122140993
0.0,0.0545,-1,1,1,16,16,16,0,0,0,0,0,0,0,0.0,0.0,0.0
11727787.0,0.030701,-1,1,1,5,5,5,5,0,5,0,0,0,11669793,57994.0,0.09666730006967433,0.0049695825795710346
22095232.0,0.0934,-1,3,3,11,11,33,22,8,4,6,4,0,21901509,193723.0,0.322907186457177,0.008845189616843297
11554396.0,0.050199,-1,1,1,9,9,9,9,5,4,0,0,0,11409948,144448.0,0.24077315171335514,0.012659829825692456
11119379.0,0.0731,-1,1,1,13,13,13,13,3,4,6,0,0,10974736,144643.0,0.24109818746728806,0.013179633660436115
11242280.0,0.0306,-1,1,1,5,5,5,5,0,5,0,0,0,11170758,71522.0,0.11921644714251901,0.006402609384251275
11444811.0,0.045499,-1,1,1,9,9,9,9,5,4,0,0,0,11335208,109603.0,0.18269176276057034,0.009669253532886207
22338412.0,0.0953,-1,1,1,20,20,20,20,2,8,6,4,0,22172809,165603.0,0.2760353638900279,0.007468742458386756
0.0,0.070299,-1,1,1,23,23,23,0,0,0,0,0,0,0,0.0,0.0,0.0
11711187.0,0.048999,-1,1,1,9,9,9,9,5,4,0,0,0,11552353,158834.0,0.26475245610350473,0.013749060472788531
38816445.0,0.0106,-1,1,1,1,1,1,1,0,0,0,0,1,38816445,0.0,0.0,0.0
11754388.0,0.033299,-1,1,1,6,6,6,6,1,5,0,0,0,11685202,69186.0,0.11532268549540449,0.005920821907913958
11679797.0,0.0625,-1,1,1,10,10,10,10,6,4,0,0,0,11563023,116774.0,0.1946447442552014,0.010098916174429472
9232330.0,0.0654,-1,1,1,2,2,2,2,2,0,0,0,0,9193573,38757.0,0.06460210623168548,0.004215662398068738
11593130.0,0.061499,-1,1,1,12,12,12,12,7,3,1,1,0,11427330,165800.0,0.27636373334400116,0.014509076048385756
11867581.0,0.0576,-1,1,1,10,10,10,10,6,4,0,0,0,11701503,166078.0,0.2768271176496081,0.014192877615807132
7672132.0,3.4046,-1,378,252,17,17,4284,781,59,407,252,63,0,0,7672132.0,12.78829337893835,0.0
11977189.0,0.1097,-1,1,1,9,9,9,9,5,4,0,0,0,11857228,119961.0,0.19995699526947963,0.010117120122848275
11412114.0,0.054001,-1,1,1,9,9,9,9,5,4,0,0,0,11257389,154725.0,0.25790336937063074,0.013744306073104519
11925367.0,0.053299,-1,1,1,10,10,10,10,6,4,0,0,0,11743608,181759.0,0.3029649928158764,0.015477270699090093
0.0,0.067,-1,1,1,17,17,17,0,0,0,0,0,0,0,0.0,0.0,0.0
11474460.0,0.038601,-1,1,1,6,6,6,6,0,4,1,1,0,11415761,58699.0,0.0978424293338934,0.005141926149294821
38816445.0,0.009101,-1,1,1,1,1,1,1,0,0,0,0,1,38816445,0.0,0.0,0.0
11552443.0,0.0727,-1,1,1,10,10,10,10,4,4,1,1,0,11445467,106976.0,0.17831294775758666,0.009346582363131186
11938826.0,0.039501,-1,1,1,6,6,6,6,1,5,0,0,0,11861864,76962.0,0.12828411125223774,0.00648818769124313
12656343.0,0.1862,-1,7,7,14,14,98,49,28,0,21,0,0,11996836,659507.0,1.099299256251521,0.054973411322785444
6190096.0,0.0501,-1,1,1,12,12,12,5,1,0,2,2,0,6165097,24999.0,0.04166958365420196,0.004054924034447471
11559078.0,0.0298,-1,1,1,5,5,5,5,0,5,0,0,0,11492864,66214.0,0.11036880723546257,0.005761314151111507
38816445.0,0.0073,-1,1,1,1,1,1,1,0,0,0,0,1,38816445,0.0,0.0,0.0
24500510.0,0.2619,-1,7,7,14,14,98,98,49,28,21,0,0,23137489,1363021.0,2.271951581340614,0.05890963362532555
11401014.0,0.049599,-1,1,1,9,9,9,9,5,4,0,0,0,11260181,140833.0,0.2347474888904446,0.012507170177815082
0.0,0.0855,-1,7,7,14,14,98,0,0,0,0,0,0,0,0.0,0.0,0.0
11954015.0,0.0486,-1,1,1,9,9,9,9,5,4,0,0,0,11840225,113790.0,0.18967086379501746,0.009610459260698171
11687537.0,0.056501,-1,1,1,9,9,9,9,5,4,0,0,0,11541617,145920.0,0.24322675494304374,0.01264294249237347
11337627.0,0.0651,-1,1,1,12,12,12,12,2,4,6,0,0,11179782,157845.0,0.2631039414335577,0.01411879050951083
11641552.0,0.047901,-1,1,1,9,9,9,9,5,4,0,0,0,11497875,143677.0,0.23948801034780492,0.012495961210223628
11620343.0,0.0498,-1,1,1,9,9,9,9,5,4,0,0,0,11463869,156474.0,0.26081869005590613,0.013649318567754046
0.0,0.076601,-1,7,7,13,13,91,0,0,0,0,0,0,0,0.0,0.0,0.0
11762215.0,0.0488,-1,1,1,9,9,9,9,5,4,0,0,0,11602754,159461.0,0.2657975710661506,0.01374337506423044
11677250.0,0.0279,-1,1,1,5,5,5,5,0,5,0,0,0,11609685,67565.0,0.11262072161271074,0.005819710009358566
21297957.0,0.2118,-1,1,1,45,45,45,38,5,8,17,8,0,20942155,355802.0,0.5930685708761297,0.016989751054750573
2742159.0,0.0916,-1,1,1,18,18,18,18,6,5,7,0,0,2538521,203638.0,0.33943400440715144,0.08021915123018482
25289138.0,0.4615,-1,21,21,12,12,252,168,112,42,14,0,0,22595789,2693349.0,4.489408834971847,0.11919694417397861
13732990.0,0.0195,-1,1,1,2,2,2,2,0,2,0,0,0,13703991,28999.0,0.048336983734877506,0.0021160988795161937
11477991.0,0.0299,-1,1,1,5,5,5,5,0,5,0,0,0,11412720,65271.0,0.10879696766644331,0.005719144954051269
11757082.0,0.0472,-1,1,1,9,9,9,9,5,4,0,0,0,11620634,136448.0,0.22743835155200406,0.011741872259293254
11948350.0,0.050601,-1,1,1,9,9,9,9,5,4,0,0,0,11818075,130275.0,0.21714888637750152,0.011023368865064742
11968270.0,0.097001,-1,1,1,23,23,23,13,4,2,4,3,0,11852777,115493.0,0.19250950937936506,0.009743961267473436
11160549.0,0.059101,-1,1,1,11,11,11,11,1,4,6,0,0,11047451,113098.0,0.1885174035810606,0.010237474689862847
0.0,0.0827,-1,27,27,1,1,27,27,0,0,0,0,27,0,0.0,0.0,0.0
12063389.0,0.0509,-1,1,1,10,10,10,10,6,4,0,0,0,11904190,159199.0,0.26536085636086637,0.013373358456140233
11321950.0,0.028901,-1,1,1,5,5,5,5,0,5,0,0,0,11253132,68818.0,0.11470928468798235,0.0061154530134366145
11899530.0,0.048399,-1,1,1,9,9,9,9,5,4,0,0,0,11741612,157918.0,0.26322562148503004,0.013449430963993701
11653683.0,0.0425,-1,1,1,7,7,7,7,1,4,1,1,0,11561011,92672.0,0.15447032506909095,0.008015907951302874
11601381.0,0.069299,-1,1,1,13,13,13,13,4,8,0,1,0,11418890,182491.0,0.30418512703064005,0.015981500828889675
12017217.0,0.033499,-1,1,1,6,6,6,6,1,5,0,0,0,11929692,87525.0,0.1458910480152817,0.007336735935848134
0.0,0.0719,-1,7,7,12,12,84,0,0,0,0,0,0,0,0.0,0.0,0.0
11709739.0,0.0478,-1,1,1,9,9,9,9,5,4,0,0,0,11575205,134534.0,0.2242480006134008,0.011622601932319988
6787636.0,0.2707,-1,7,7,14,14,98,72,30,21,21,0,0,5805859,981777.0,1.6364750122513476,0.1691010753103029
0.0,0.170601,-1,21,21,9,9,189,0,0,0,0,0,0,0,0.0,0.0,0.0
11706636.0,0.0564,-1,1,1,9,9,9,9,5,4,0,0,0,11589987,116649.0,0.1944363880026803,0.010064635965510573
