true_counts,estimates,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,level_5_queries,absolute_error,normalized_error,relative_error,total_sketch_queries
5871,5429.0,1,1,12246,1901,1901,470,0,141,175,142,0,12,442.0,0.0008238675549027576,0.07528530063021632,14618
3055,2716.0,1,1,29280,2079,2079,351,42,51,123,99,30,6,339.0,0.0006318803192579973,0.11096563011456628,31711
83511,52782.0,125,123,64501,8610,1059030,40141,20108,0,20033,0,0,0,30729.0,0.05727743460318289,0.3679635018141323,1163797
2467,1004.0,125,87,34824,3217,279879,1537,96,311,351,586,70,123,1463.0,0.002726964327653245,0.5930279691933522,316365
2936,2574.0,1,1,64501,8483,8483,475,113,0,362,0,0,0,362.0,0.0006747512553728467,0.12329700272479564,73460
123898,109901.0,125,123,12288,1964,241572,13808,2,3167,4628,4233,1406,372,13997.0,0.02608976055650203,0.11297196080646983,267793
964,743.0,1,1,12288,2190,2190,218,0,53,72,65,22,6,221.0,0.0004119337774513788,0.229253112033195,14697
2106,730.0,4750,181,12246,2033,367973,1391,2,340,394,450,0,205,1376.0,0.002564800351914467,0.6533713200379867,386360
215329,175557.0,125,123,64501,8483,1043409,46663,10597,0,36066,0,0,0,39772.0,0.07413316831129518,0.18470340734411064,1154698
77389,64297.0,4750,1226,12246,1936,2373536,13227,2,3631,3975,4257,0,1362,13092.0,0.024402882418069913,0.16917132925868017,2403759
2952,2317.0,1,1,64501,8483,8483,740,186,0,554,0,0,0,635.0,0.0011836106275186675,0.21510840108401083,73725
2690,2340.0,1,1,12288,2002,2002,336,0,83,102,115,30,6,350.0,0.0006523838104433601,0.13011152416356878,14627
184124,138059.0,4750,1226,64501,8076,9901176,55111,15550,0,39561,0,0,0,46065.0,0.0858630292230668,0.25018465816514956,10025538
670,425.0,1,1,64501,8610,8610,358,170,0,188,0,0,0,245.0,0.000456668667310352,0.3656716417910448,73470
9537,7277.0,1,1,90037,15247,15247,3292,545,2747,0,0,0,0,2260.0,0.004212535461719982,0.23697179406521968,108577
5053,4662.0,1,1,12288,2103,2103,399,0,123,145,103,22,6,391.0,0.0007288059139524394,0.07737977439145062,14791
79294,65866.0,4750,1226,12246,1902,2331852,13242,9,3586,4009,4276,0,1362,13428.0,0.02502917087609554,0.16934446490276692,2362090
7495,6371.0,1,1,64501,8076,8076,1291,504,0,787,0,0,0,1124.0,0.0020950840083952477,0.14996664442961974,73869
3144,2864.0,1,1,29280,2345,2345,286,40,44,94,82,20,6,280.0,0.000521907048354688,0.089058524173028,31912
10131,8947.0,1,1,64501,8076,8076,1389,445,0,944,0,0,0,1184.0,0.0022069212330426808,0.1168690158918172,73967
2045,1772.0,1,1,29280,2345,2345,270,45,22,93,81,24,5,273.0,0.0005088593721458208,0.1334963325183374,31896
3229,2216.0,1,1,64501,8610,8610,1254,717,0,537,0,0,0,1013.0,0.0018881851427974964,0.3137194177764014,74366
215329,175557.0,125,123,64501,8483,1043409,46663,10597,0,36066,0,0,0,39772.0,0.07413316831129518,0.18470340734411064,1154698
120769,106021.0,125,123,33648,3203,393969,15888,2173,5467,2460,4088,1334,366,14748.0,0.02748958981833907,0.12211743079763847,443630
4780,4490.0,1,1,29238,2491,2491,392,84,65,127,104,0,12,290.0,0.0005405465857959269,0.060669456066945605,32122
216243,153770.0,125,123,90037,15247,1875381,89643,12498,77145,0,0,0,0,62473.0,0.11644678225665152,0.2889018372849063,2055186
5158,4664.0,1,1,29238,2758,2758,531,192,57,144,126,0,12,494.0,0.0009207931495971996,0.0957735556417216,32528
3063,2807.0,1,1,12246,1953,1953,259,0,84,88,76,0,11,256.0,0.00047717215849571475,0.08357819131570356,14459
5826,5210.0,1,1,33648,3407,3407,707,178,220,123,146,34,6,616.0,0.0011481955063803136,0.10573292138688638,37763
81149,65999.0,4750,1226,12288,1905,2335530,14795,9,3331,4546,4477,1775,657,15150.0,0.02823889922347687,0.18669361298352413,2367363
123530,109680.0,125,123,29238,2758,339234,14963,3245,1712,5036,4239,0,731,13850.0,0.025815759356115818,0.11211851372136324,383560
10171,8034.0,1,1,90037,15915,15915,3061,587,2474,0,0,0,0,2137.0,0.003983269151192744,0.2101071674368302,109014
5033,4142.0,1,1,64501,8076,8076,1106,314,0,792,0,0,0,891.0,0.0016607827860143822,0.17703159149612557,73684
83453,68428.0,4750,1226,29280,2188,2682488,14776,1870,2031,4069,4298,1803,705,15025.0,0.028005905005461386,0.18004146046277544,2731294
218507,154720.0,125,123,90037,15915,1957545,92135,14990,77145,0,0,0,0,63787.0,0.1188960174764303,0.29192199792226337,2139842
3804,2474.0,1,1,90037,15915,15915,1860,296,1564,0,0,0,0,1330.0,0.002479058479684768,0.34963196635120924,107813
939,741.0,1,1,12246,2101,2101,210,0,53,69,77,0,11,198.0,0.0003690628413365294,0.2108626198083067,14558
183568,137239.0,4750,1226,64501,8483,10400158,55315,15754,0,39561,0,0,0,46329.0,0.08635511301151551,0.2523805892094483,10524724
5589,5079.0,1,1,29280,2382,2382,525,86,72,181,146,34,6,510.0,0.0009506164095031817,0.09125067096081589,32188
184922,130053.0,125,123,36812,12449,1531227,76757,34575,20664,21518,0,0,0,54869.0,0.1022732779863335,0.29671429034944463,1644921
117183,104728.0,125,123,12246,1814,223122,12320,7,3274,4300,4014,0,725,12455.0,0.023215543883063,0.10628674807779286,247813
562,286.0,1,1,64501,8610,8610,307,110,0,197,0,0,0,276.0,0.0005144512333781925,0.49110320284697506,73419
5395,5029.0,1,1,12246,1983,1983,395,0,119,148,116,0,12,366.0,0.0006822070703493422,0.06784059314179797,14625
3746,3375.0,1,1,12288,1989,1989,401,1,119,132,109,34,6,371.0,0.0006915268390699617,0.099038974906567,14679
7161,6648.0,1,1,29280,2188,2188,533,64,91,202,138,32,6,513.0,0.0009562082707355534,0.07163803937997486,32002
2727,690.0,4750,181,1396,947,171407,1893,47,203,221,1422,0,0,2037.0,0.0037968737767803554,0.746974697469747,179446
5712,5141.0,1,1,29280,2743,2743,604,134,97,188,146,33,6,571.0,0.0010643175878947387,0.09996498599439776,32628
7277,5148.0,1,1,9908,6594,6594,2766,33,2095,638,0,0,0,2129.0,0.003968357521239753,0.2925656176996015,19269
4052,2712.0,1,1,36812,11130,11130,1757,616,615,526,0,0,0,1340.0,0.002497698017126007,0.33070088845014806,49700
7146,6651.0,1,1,12288,1979,1979,539,1,170,196,132,34,6,495.0,0.0009226571033413235,0.06926952141057935,14807
123046,110036.0,125,123,12246,1988,244524,13100,6,3512,4877,3980,0,725,13010.0,0.024250038211051754,0.10573281536986168,269995
39785,185.0,4750,1383,90037,15247,21086601,56582,14233,42349,0,0,0,0,39600.0,0.07381256826730588,0.9953500062837753,21237970
4722,3225.0,1,1,90037,15915,15915,2142,429,1713,0,0,0,0,1497.0,0.0027903387549534572,0.3170266836086404,108095
1994,1788.0,1,1,33606,2804,2804,252,42,87,39,73,0,11,206.0,0.00038397447128952046,0.10330992978936811,36663
6945,6484.0,1,1,12246,1890,1890,501,0,169,186,134,0,12,461.0,0.0008592826760411114,0.06637868970482362,14638
6033,5490.0,1,1,12246,2033,2033,533,0,185,210,126,0,12,543.0,0.00101212688305927,0.09000497265042268,14813
4043,2724.0,1,1,64501,8610,8610,1831,1032,0,799,0,0,0,1319.0,0.0024585549884994055,0.32624288894385356,74943
1663,794.0,1,1,90037,15247,15247,1060,94,966,0,0,0,0,869.0,0.0016197758036436568,0.5225496091401083,106345
4253,2821.0,1,1,90037,15247,15247,1946,325,1621,0,0,0,0,1432.0,0.0026691817615854046,0.3367035034093581,107231
3130,2019.0,1,1,36812,12103,12103,1456,620,356,480,0,0,0,1111.0,0.002070852609721637,0.3549520766773163,50372
114847,70481.0,125,123,36812,12126,1491498,60439,22715,19245,18479,0,0,0,44366.0,0.08269617181180032,0.38630525830017326,1588874
39785,185.0,4750,1383,90037,15247,21086601,56582,14233,42349,0,0,0,0,39600.0,0.07381256826730588,0.9953500062837753,21237970
79315,66246.0,4750,1226,12246,1814,2223964,12887,17,3568,3612,4259,0,1431,13069.0,0.024360011481955064,0.16477337199773057,2253847
120457,107104.0,125,123,12246,2029,249567,13891,2,3823,5130,4205,0,731,13353.0,0.024889374345286246,0.11085283545165495,275829
4157,3524.0,1,1,64501,8483,8483,784,200,0,584,0,0,0,633.0,0.0011798827200304198,0.15227327399566995,73769
5469,5064.0,1,1,12288,1900,1900,416,0,109,154,115,32,6,405.0,0.0007549012663701737,0.07405375754251234,14605
1950,-23.0,125,81,36812,11130,901530,2641,1087,735,819,0,0,0,1973.0,0.003677580737156427,1.0117948717948717,941108
4825,3382.0,1,1,36812,12126,12126,1904,468,896,540,0,0,0,1443.0,0.0026896852527707672,0.2990673575129534,50843
1159,1003.0,1,1,12288,1900,1900,163,0,27,55,53,22,6,156.0,0.0002907767840833262,0.13459879206212252,14352
77921,62807.0,4750,1226,29280,2382,2920332,15239,2565,2049,3716,4477,1775,657,15114.0,0.02817179688868841,0.19396568319195082,2969601
7648,6518.0,1,1,64501,8483,8483,1384,597,0,787,0,0,0,1130.0,0.002106267730859991,0.1477510460251046,74369
215329,175557.0,125,123,64501,8483,1043409,46663,10597,0,36066,0,0,0,39772.0,0.07413316831129518,0.18470340734411064,1154698
82939,68104.0,4750,1226,12288,2059,2524334,14623,7,4098,3712,4298,1803,705,14835.0,0.027651753794077846,0.17886639578485392,2555995
3905,3490.0,1,1,12288,2190,2190,430,0,145,124,125,30,6,415.0,0.0007735408038114126,0.10627400768245839,14909
6290,5739.0,1,1,33606,2804,2804,592,111,239,98,132,0,12,551.0,0.001027038513012261,0.0875993640699523,37003
2897,2512.0,1,1,34824,3516,3516,440,48,138,137,98,13,6,385.0,0.000717622191487696,0.13289609941318606,38781
3698,3361.0,1,1,29238,2632,2632,316,62,32,119,91,0,12,337.0,0.0006281524117697495,0.09113034072471607,32187
5804,5292.0,1,1,12288,1942,1942,503,0,155,184,126,32,6,512.0,0.0009543443169914295,0.08821502412129566,14734
5120,4795.0,1,1,12288,1979,1979,391,0,114,135,102,34,6,325.0,0.0006057849668402629,0.0634765625,14659
5139,3488.0,1,1,90037,15915,15915,2269,336,1933,0,0,0,0,1651.0,0.0030773876315485357,0.32126872932477135,108222
1663,794.0,1,1,90037,15247,15247,1060,94,966,0,0,0,0,869.0,0.0016197758036436568,0.5225496091401083,106345
1356,820.0,1,1,64501,8610,8610,653,341,0,312,0,0,0,536.0,0.0009990792068504028,0.3952802359882006,73765
124795,110381.0,125,123,12288,2103,258669,14365,2,3724,4628,4233,1406,372,14414.0,0.02686702926780169,0.1155014223326255,285447
2971,2658.0,1,1,12288,2059,2059,343,0,115,113,89,20,6,313.0,0.0005834175219107762,0.10535173342308987,14691
83179,68086.0,4750,1226,12288,2059,2524334,15137,26,4401,4116,4135,1685,774,15093.0,0.028132653860061807,0.18145204919510935,2556509
118495,104924.0,125,123,29280,2190,269370,13458,1455,1799,4416,4088,1334,366,13571.0,0.025295716261505254,0.11452803915777036,312233
4261,2826.0,1,1,90037,15915,15915,1967,346,1621,0,0,0,0,1435.0,0.002674773622817776,0.3367754048345459,107920
120200,107583.0,125,123,33606,2810,345630,13680,1810,4633,2460,4043,0,734,12617.0,0.023517504389611067,0.1049667221297837,393041
2874,2547.0,1,1,29280,2345,2345,335,45,57,113,94,20,6,327.0,0.0006095128743285106,0.11377870563674322,31961
39785,185.0,4750,1383,90037,15247,21086601,56582,14233,42349,0,0,0,0,39600.0,0.07381256826730588,0.9953500062837753,21237970
122543,108150.0,125,123,12288,1900,233700,13923,4,2792,5028,4331,1409,359,14393.0,0.026827886239175088,0.11745264927413235,260036
118808,106632.0,125,123,12246,1852,227796,12137,6,2851,4541,4014,0,725,12176.0,0.022695500788452432,0.10248468116625144,252304
5069,3659.0,1,1,90037,15915,15915,2246,340,1906,0,0,0,0,1410.0,0.002628174779214679,0.278161373051884,108199
673,372.0,1,1,2992,2151,2151,335,4,8,323,0,0,0,301.0,0.0005610500769812896,0.4472511144130758,5479
114847,70481.0,125,123,36812,12126,1491498,60439,22715,19245,18479,0,0,0,44366.0,0.08269617181180032,0.38630525830017326,1588874
1132,966.0,1,1,33648,3203,3203,166,15,47,22,59,17,6,166.0,0.000309416321524565,0.14664310954063603,37018
6735,4976.0,1,1,90037,15915,15915,2522,524,1998,0,0,0,0,1759.0,0.0032786946359139152,0.2611729769858946,108475
5771,5137.0,1,1,29238,2632,2632,622,169,96,207,138,0,12,634.0,0.0011817466737745435,0.10985964304280021,32493
123530,109680.0,125,123,29238,2758,339234,14963,3245,1712,5036,4239,0,731,13850.0,0.025815759356115818,0.11211851372136324,383560
6523,5963.0,1,1,29280,2345,2345,546,77,108,186,133,36,6,560.0,0.001043814096709376,0.08585006898666257,32172
3522,2323.0,1,1,9908,6222,6222,1614,18,1069,527,0,0,0,1199.0,0.002234880539204539,0.34043157296990345,17745
6554,6020.0,1,1,29280,2600,2600,590,137,116,170,125,36,6,534.0,0.000995351299362155,0.08147696063472688,32471
6231,5817.0,1,1,29280,2600,2600,410,50,73,118,126,37,6,414.0,0.0007716768500672887,0.06644198363023592,32291
2971,2658.0,1,1,12288,2059,2059,343,0,115,113,89,20,6,313.0,0.0005834175219107762,0.10535173342308987,14691
5624,5031.0,1,1,12246,1953,1953,548,0,188,210,138,0,12,593.0,0.0011053245702654644,0.10544096728307255,14748
