true_counts,estimates,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,level_5_queries,absolute_error,normalized_error,relative_error,total_sketch_queries
673,580.0,1,1,2992,2151,2151,335,4,8,323,0,0,0,93.0,0.00017334769820352139,0.13818722139673106,5479
114847,106914.0,125,123,36812,12126,1491498,60439,22715,19245,18479,0,0,0,7933.0,0.014786745052134787,0.06907450782345208,1588874
1132,1084.0,1,1,33648,3203,3203,166,15,47,22,59,17,6,48.0,8.946977971794652e-05,0.04240282685512368,37018
6735,6460.0,1,1,90037,15915,15915,2522,524,1998,0,0,0,0,275.0,0.0005125872796340686,0.04083147735708983,108475
5771,5628.0,1,1,29238,2632,2632,622,169,96,207,138,0,12,143.0,0.0002665453854097157,0.024779067752555884,32493
123530,119634.0,125,123,29238,2758,339234,14963,3245,1712,5036,4239,0,731,3896.0,0.007261963787106659,0.031538897433821746,383560
6523,6350.0,1,1,29280,2345,2345,546,77,108,186,133,36,6,173.0,0.00032246399773343227,0.026521539169093975,32172
3522,3185.0,1,1,9908,6222,6222,1614,18,1069,527,0,0,0,337.0,0.0006281524117697495,0.09568427030096537,17745
6554,6423.0,1,1,29280,2600,2600,590,137,116,170,125,36,6,131.0,0.00024417794048022906,0.019987793713762587,32471
6231,6122.0,1,1,29280,2600,2600,410,50,73,118,126,37,6,109.0,0.00020317095810950357,0.017493179264965495,32291
2971,2870.0,1,1,12288,2059,2059,343,0,115,113,89,20,6,101.0,0.00018825932815651246,0.03399528778189162,14691
5624,5471.0,1,1,12246,1953,1953,548,0,188,210,138,0,12,153.0,0.0002851849228509545,0.02720483641536273,14748
