true_counts,estimates,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,level_5_queries,absolute_error,normalized_error,relative_error,total_sketch_queries
387,381.0,1,1,16470,1941,1941,103,25,0,78,0,0,0,6.0,1.1183722464743315e-05,0.015503875968992248,18515
1732,1785.0,1,1,9917,3245,3245,668,286,231,151,0,0,0,53.0,9.878954843856594e-05,0.030600461893764433,13831
746,762.0,1,1,24198,4051,4051,359,41,318,0,0,0,0,16.0,2.9823259905982172e-05,0.021447721179624665,28609
1234,1269.0,1,1,17814,2269,2269,432,264,0,168,0,0,0,35.0,6.5238381044336e-05,0.028363047001620744,20516
1234,1236.0,1,1,17814,2346,2346,447,263,0,184,0,0,0,2.0,3.7279074882477715e-06,0.0016207455429497568,20608
1586,1620.0,1,1,22854,3864,3864,592,92,500,0,0,0,0,34.0,6.337442730021212e-05,0.021437578814627996,27311
2166,2216.0,38,23,3688,2428,55844,758,151,607,0,0,0,0,50.0,9.319768720619429e-05,0.023084025854108958,60328
26892,26390.0,125,123,754,560,68880,7648,0,594,7054,0,0,0,502.0,0.0009357047795501907,0.01866726163914919,77407
14019,14497.0,125,114,9917,3335,380190,8939,3714,2105,3120,0,0,0,478.0,0.0008909698896912174,0.03409658320850275,399171
1721,1720.0,1,1,1644,836,836,309,21,30,258,0,0,0,1.0,1.8639537441238858e-06,0.0005810575246949448,2790
1,6.0,1,1,18150,2574,2574,8,4,0,4,0,0,0,5.0,9.319768720619429e-06,5.0,20733
1115,1126.0,38,23,22854,3818,87814,544,61,483,0,0,0,0,11.0,2.0503491185362745e-05,0.009865470852017937,111250
254,260.0,1,1,3282,1797,1797,139,3,81,55,0,0,0,6.0,1.1183722464743315e-05,0.023622047244094488,5219
2628,2703.0,1,1,3688,2424,2424,953,182,771,0,0,0,0,75.0,0.00013979653080929143,0.028538812785388126,7066
415,432.0,38,29,16470,2287,66323,272,128,3,141,0,0,0,17.0,3.168721365010606e-05,0.04096385542168675,83103
488,496.0,1,1,17814,2226,2226,249,115,0,134,0,0,0,8.0,1.4911629952991086e-05,0.01639344262295082,20290
505,506.0,38,29,9917,3198,92742,465,192,125,148,0,0,0,1.0,1.8639537441238858e-06,0.0019801980198019802,103162
