estimates,runtime,true_sums,absolute_error,normalized_error,relative_error
347001422.95068,1.3131,356297854,9296431.049319983,15.495756282057664,0.026091740225075793
345534496.6224167,1.287,356193889,10659392.377583325,17.76760839956283,0.029925814863104867
349201812.4430749,1.2956,356212540,7010727.556925118,11.685831369659192,0.019681304753968284
359470296.74091786,1.8565,356846924,2623372.7409178615,4.3727689061094415,0.007351535250778458
346487998.7357878,1.7208,354965438,8477439.264212191,14.13061980853259,0.02388243574353904
347954925.0640511,1.6341,356317736,8362810.935948908,13.939551577255012,0.023470094500008015
349421851.3923144,1.5019,355688597,6266745.607685626,10.445725042564058,0.01761862949934722
345607842.93882984,1.3563,354605754,8997911.06117016,14.998168233789318,0.025374407943674147
363797729.40929455,1.6785,356508404,7289325.409294546,12.15021220550018,0.020446433597381748
347074769.2670931,1.3239,356150825,9076055.732906878,15.128423681449757,0.025483741987420296
354922825.1233017,1.4996,356581888,1659062.8766983151,2.765408989486035,0.004652684088930269
362844227.2959234,1.6307,356701460,6142767.295923412,10.239071791102708,0.01722103210882123
442791712.1862723,1.7688,452909008,10117295.813727677,16.864014731166556,0.02233847336886635
228913853.5254857,1.9135,236637139,7723285.474514306,12.873558548964228,0.032637672628869574
349788582.9743802,2.6776,355254906,5466323.025619805,9.111540645504013,0.0153870444385075
349275158.75948805,2.5102,355660656,6385497.240511954,10.64366620413571,0.017953903904715157
363724383.0928814,2.5207,356506013,7218370.0928813815,12.031940334905808,0.020247540938058122
345241111.356764,1.7839,355887520,10646408.643235981,17.74596646170409,0.029915094081511995
349861929.29079336,1.5368,355102242,5240312.709206641,8.734815345032354,0.014757194096247471
349421851.3923144,1.4685,355635686,6213834.607685626,10.357530341146902,0.017472472117676136
355216210.38895434,1.6396,356488658,1272447.6110456586,2.120979326135306,0.0035693915710655194
360717184.11994165,1.8025,355511218,5205966.119941652,8.677564732023276,0.014643605760822017
347001422.95068,1.8135,354918708,7917285.0493199825,13.196926744141827,0.022307319594209677
349495197.70872754,1.4692,355430236,5935038.291272461,9.89281869551061,0.016698180655830477
349495197.70872754,1.4586,355693217,6198019.291272461,10.331168580664642,0.017425182699709624
349348505.0759012,1.3495,355266852,5918346.92409879,9.864996689800527,0.01665887737845801
352062318.7831883,1.3123,356103834,4041515.2168117166,6.736599720655466,0.011349260611475799
254144986.37161416,1.8997,261597814,7452827.628385842,12.422745882690165,0.02848964031628277
350595392.454925,1.6099,356284599,5689206.545074999,9.483054044403216,0.015968151755768146
353822630.3771042,1.3773,356219487,2396856.622895777,3.9952005102157524,0.0067285948982790415
446752413.2725832,1.8965,456665423,9913009.727416813,16.52350046407907,0.021707379687944565
348835080.86100906,1.697,355471495,6636414.138990939,11.061907041426121,0.018669328574407743
344580994.50904554,1.8075,354728498,10147503.490954459,16.914366398561274,0.02860639488557375
346047920.8373088,1.5704,356467832,10419911.162691176,17.36842913168978,0.02923099990321476
349128466.1266617,1.31,356313644,7185177.873338282,11.976613883090943,0.020165317815722717
346267959.7865483,1.5079,355931844,9663884.213451684,16.10824559610171,0.027150940204865973
364091114.6749472,1.4725,356480607,7610507.674947202,12.685574871481199,0.021349008965716898
592344851.3527141,1.7439,597169770,4824918.647285938,8.042415744541797,0.008079643159575774
348615041.9117696,1.4961,356775496,8160454.0882303715,13.602253061554057,0.022872798663926098
493767402.0934214,1.693,506379560,12612157.9065786,21.022575660953706,0.02490653040296216
346634691.36861414,1.6944,355971950,9337258.631385863,15.563809738047624,0.026230321325559115
167743025.6369068,1.6727,170274557,2531531.3630931973,4.219683103630062,0.014867349577618911
343480799.7628481,1.3776,354643983,11163183.23715192,18.607352203995642,0.03147715391283523
350081968.24003285,1.6091,355500265,5418296.759967148,9.031488063632247,0.015241329735625227
344580994.50904554,1.4512,354391304,9810309.490954459,16.352314572860447,0.02768213943238985
348615041.9117696,1.522,355759331,7144289.0882303715,11.908458410809141,0.02008180380862694
347148115.5835063,1.6337,354528666,7380550.416493714,12.302270610590021,0.02081792284885001
361597339.9168996,1.4084,357277455,4319884.9168996215,7.200600260861397,0.012091120938206475
348908427.1774222,1.3039,356490692,7582264.8225777745,12.638498272439593,0.021269180353740553
441251439.5415959,1.9496,442765123,1513683.4584041238,2.5230833031702216,0.0034187052678133455
347588193.4819853,1.7801,356352301,8764107.518014729,14.60845279316513,0.024593941145941215
345607842.93882984,1.8031,355984271,10376428.06117016,17.295949323042468,0.02914855769335427
365191309.4211447,1.7578,356377505,8813804.421144724,14.691290077149693,0.024731651963119064
343847531.3449139,1.4383,355118895,11271363.6550861,18.787672735811107,0.03173969004123563
361890725.1825523,1.5723,357238692,4652033.182552278,7.754241604163588,0.013022198565636552
361303954.65124696,1.405,355847421,5456533.651246965,9.095223226633205,0.01533391372041717
349861929.29079336,1.4031,355928976,6067046.709206641,10.112856929606657,0.017045666743374783
161508588.74178785,1.6092,164466958,2958369.258212149,4.931157857717931,0.017987620700153945
346487998.7357878,1.3822,355031365,8543366.264212191,14.240510229812264,0.024063694384331907
346267959.7865483,1.4373,354567114,8299154.2134516835,13.833445368076628,0.023406440940971426
490173432.5891764,2.0648,502250931,12077498.410823584,20.13137846967097,0.024046741708923947
348615041.9117696,1.6725,355555639,6940597.0882303715,11.5689343965009,0.01952042472944824
363504344.1436419,1.5187,356618021,6886323.143641889,11.478467870868943,0.019310081762923273
348908427.1774222,1.4321,356114857,7206429.8225777745,12.01203769510942,0.020236251537738496
349788582.9743802,1.5274,355404075,5615492.025619805,9.360182996162585,0.015800302868276918
343847531.3449139,1.719,355064180,11216648.6550861,18.696471036957565,0.031590482191377625
347148115.5835063,1.5429,354814656,7666540.416493714,12.778973047858122,0.021607169509068175
321990329.053791,1.614,329425766,7435436.946209013,12.393758223752968,0.02257090280609384
346414652.41937464,1.3553,355072220,8657567.580625355,14.43086669637886,0.024382554007253383
357489946.1977624,1.5152,356608741,881205.1977624297,1.4688369016632326,0.002471070101342327
349935275.6072065,2.2752,355251084,5315808.392793477,8.860655326741735,0.014963524763779401
354336054.5919964,2.0201,355748513,1412458.4080036283,2.3543563258685594,0.003970384573339392
346194613.47013515,1.8883,354254633,8060019.529864848,13.43484371591683,0.022752051149221943
345607842.93882984,1.5711,354243141,8635298.06117016,14.393746747425817,0.0243767544427068
346561345.052201,1.4947,354247740,7686394.947799027,12.812067573764825,0.02169779529941116
345607842.93882984,1.2987,356026853,10419010.06117016,17.3669271306013,0.029264674766456902
344947726.09111136,1.4351,354425682,9477955.908888638,15.798330997890831,0.026741730044519286
345094418.7239377,1.469,354528583,9434164.27606231,15.725336913831038,0.026610447587133785
351402201.9354698,1.9316,356573664,5171462.064530194,8.620051646564779,0.014503208135220536
518045032.8261787,2.1644,530328446,12283413.17382127,20.474607496526737,0.023161897624894272
233314632.51027557,2.4843,240747651,7433018.489724427,12.38972701951286,0.030874729032037068
345461150.3060035,1.7259,355736568,10275417.693996489,17.12758019048177,0.028884907030408212
346634691.36861414,1.7077,354937386,8302694.631385863,13.839346713781621,0.02339199802239447
136790880.11055154,1.5866,136572224,218656.11055153608,0.3644669422828779,0.0016010291415590925
349641890.34155387,1.3423,355441722,5799831.658446133,9.667449516857076,0.01631725061934663
362257456.7646181,1.4312,356540787,5716669.764618099,9.528831112452535,0.016033704902934705
349935275.6072065,1.4467,355155698,5220422.392793477,8.701661170717907,0.014698968430441672
346561345.052201,1.2607,356311615,9750269.947799027,16.252237659140885,0.027364445999884194
344140916.61056656,1.2552,355861507,11720590.389433444,19.536466327018378,0.0329358195783548
436557275.2911534,2.1412,436691259,133983.70884662867,0.22333074779330503,0.00030681564168113715
349495197.70872754,1.6459,356082866,6587668.291272461,10.980655024173428,0.018500379884249924
362550842.0302708,1.806,357364379,5186463.030270815,8.645056006612085,0.014513094575301292
346414652.41937464,1.6498,355133683,8719030.580625355,14.5333162991685,0.024551404155672148
347074769.2670931,1.4384,356446226,9371456.732906878,15.620812844257665,0.02629136192034441
360717184.11994165,1.6338,367612943,6895758.880058348,11.494195828305028,0.018758204822125504
346781384.00144047,1.4204,355031971,8250586.998559535,13.752491104954103,0.023238997252333464
348395002.9625301,1.3979,356110194,7715191.0374699235,12.860066336413544,0.02166517883357735
234268134.62364668,1.7241,238609019,4340884.376353323,7.235603210275336,0.018192457244683293
506162929.5672461,2.5066,508183489,2020559.4327539206,3.367969531238304,0.003976043056278676
124688737.90237944,2.4479,125742490,1053752.0976205617,1.7564467051718384,0.00838023883271726
350962124.0369908,1.8437,356127689,5165564.963009179,8.610222062775536,0.014504811399287682
