estimates,runtime,true_counts,absolute_error,normalized_error,relative_error
96035.64202230924,1.4153,96148,112.35797769075725,0.00018728389737997388,0.0011685940185002003
97283.90403601628,1.3952,96183,1100.9040360162762,0.0018350419146377372,0.01144593156811782
97243.63751944508,1.3343,96086,1157.6375194450811,0.0019296081226352917,0.012047931222499439
59795.77710823261,1.0792,55038,4757.777108232607,0.007930500868816581,0.08644531247924356
100424.6923285695,1.3024,96040,4384.692328569494,0.007308624496310417,0.04565485556611301
137630.95364035378,0.935,133457,4173.953640353779,0.0069573547096076875,0.03127564414271097
97525.50313544345,1.2991,96191,1334.5031354434468,0.0022244165782293497,0.013873471899070046
99981.76064628636,1.5648,96116,3865.7606462863623,0.006443643211230506,0.04021974121151902
99740.16154685918,1.4326,96278,3462.161546859177,0.005770904044210158,0.03596004847274743
94102.84922689186,1.3897,96130,2027.1507731081365,0.0033789563070406687,0.021087597764570233
96961.77190344672,1.4113,96204,757.7719034467154,0.0012630921125435723,0.007876719299059452
0.0,1.769,0,0.0,0.0,0.0
96156.4415720228,2.0018,96006,150.44157202279894,0.00025076353736044123,0.0015670017709601373
98894.56469886408,1.8447,96083,2811.56469886408,0.0046864566750077176,0.029261832986731056
95270.57820745652,2.6625,96189,918.4217925434787,0.001530871383424641,0.009548095858606272
95673.24337316849,3.1104,96276,602.7566268315131,0.0010047048955910368,0.0062607153063225845
98210.03391715376,3.352,96392,1818.0339171537635,0.0030303898714754683,0.018860838214309936
97606.03616858584,3.7934,96380,1226.036168585837,0.002043618412335085,0.012720856698338213
97726.83571829942,3.5754,96392,1334.8357182994223,0.0022249709439695403,0.013847992761841463
100303.89277885592,3.0529,96259,4044.892778855923,0.006742229610016973,0.0420209308101676
80573.29965897031,1.3546,76261,4312.299658970311,0.007187956773528939,0.05654659208468694
96639.63977087715,1.5736,96309,330.63977087715466,0.0005511269087552208,0.003433113944461625
52910.202774557,1.7944,50800,2110.2027745570012,0.0035173915373307753,0.04153942469600396
100263.62626228471,2.7151,95993,4270.626262284713,0.007118493471423046,0.04448893421691908
196742.19996686815,2.1802,192560,4182.199966868153,0.006971100099124492,0.02171894457243536
0.0,1.6962,0,0.0,0.0,0.0
92451.92204747286,3.1178,96288,3836.0779525271355,0.006394166612539272,0.03983962645944599
96478.57370459236,2.8484,96196,282.5737045923597,0.0004710079851989714,0.002937478737082204
93458.58496175274,1.7235,96286,2827.415038247258,0.004712876813528251,0.02936475747509771
93418.31844518156,1.4805,96236,2817.6815548184386,0.0046966525564786105,0.02927887230161726
97042.3049365891,1.459,96114,928.3049365891056,0.0015473451022764264,0.009658373770617243
100183.09322914232,1.5172,96339,3844.0932291423233,0.006407526876526957,0.03990173480254438
96075.90853888042,1.2635,96369,293.0914611195767,0.0004885395078784944,0.003041345880102281
97324.17055258749,1.4018,96204,1120.1705525874859,0.0018671563081730422,0.011643700392784976
96760.43932059074,1.7914,96151,609.43932059074,0.0010158439438183865,0.006338356549497561
100464.95884514067,1.7782,96059,4405.958845140674,0.007344072589886012,0.04586721541074417
98008.7013342978,2.6096,96251,1757.7013342978025,0.0029298245045251687,0.018261642313303784
99699.89503028798,3.5458,96203,3496.895030287982,0.005828799551763997,0.036349126641455905
97122.8379697315,3.651,96192,930.8379697314958,0.001551567288620908,0.009676875101167413
93216.98586232556,1.9905,88141,5075.985862325557,0.008460907136994331,0.05758938362765974
94586.0474257462,3.4803,96418,1831.9525742537953,0.00305359018534338,0.019000109670951434
93982.04967717828,1.9414,96166,2183.950322821722,0.0036403176396432304,0.0227102127864497
92049.25688176091,1.4935,96185,4135.7431182390865,0.006893663500050149,0.042997797143412037
96921.50538687552,1.8178,96163,758.5053868755203,0.0012643147194116692,0.007887705113978561
99981.76064628636,1.3469,96245,3736.7606462863623,0.00622861955862872,0.03882550414345018
95471.9107903125,1.586,96295,823.0892096875032,0.0013719662657684065,0.00854757993340779
95552.44382345489,1.5416,96246,693.556176545113,0.0011560541268624766,0.007206077930980124
136543.7576929315,1.358,132316,4227.757692931511,0.007047037995732049,0.031951976275971995
195936.86963544428,4.2773,192437,3499.86963544428,0.005833757772428767,0.01818709310290786
95632.97685659728,5.544,95991,358.0231434027228,0.0005967708838017561,0.0037297574085354123
98693.2321160081,3.7524,96114,2579.2321160081046,0.0042991931045883456,0.026835134486215377
100223.35974571352,1.5217,96182,4041.3597457135184,0.006736340573652299,0.04201783853229833
96881.23887030433,1.6742,96234,647.2388703043252,0.001078850124020851,0.006725677726212412
96720.17280401954,1.3694,96211,509.17280401954486,0.0008487146986494262,0.005292251447542847
96196.708088594,1.4098,96118,78.70808859399403,0.00013119457906035336,0.0008188693958883251
93015.6532794696,1.3594,96195,3179.346720530404,0.005299494145239983,0.03305106003981916
96559.10673773476,1.3145,96194,365.10673773476447,0.000608578173156988,0.003795525061176003
99055.63076514886,1.3246,96380,2675.6307651488605,0.004459875194852868,0.027761265461183446
96196.708088594,1.5481,96280,83.29191140600597,0.00013883512420700606,0.000865100866285895
95351.11124059893,1.3835,96085,733.8887594010739,0.0012232824934093982,0.0076379118426505065
112826.77943249758,1.05,108513,4313.779432497584,0.00719042333406272,0.03975357268251347
142462.9356288972,1.0224,137913,4549.93562889719,0.007584060294794411,0.03299134692811548
124785.93485414251,0.7377,120572,4213.934854142513,0.007023997396617817,0.03494953101999231
97002.03842001793,1.5122,96224,778.0384200179251,0.0012968733560990461,0.008085700241290376
97283.90403601628,1.2445,96224,1059.9040360162762,0.0017667010638108128,0.01101496545577274
99176.43031486245,2.3273,96203,2973.430314862446,0.004956262380299243,0.030907875168783155
96357.7741548788,2.3619,96253,104.77415487880353,0.00017464280217291156,0.0010885287199235716
98089.23436744018,2.7913,95989,2100.234367440178,0.003500775697727047,0.021879948404923254
99216.69683143364,4.3628,96174,3042.696831433641,0.0050717192748429675,0.03163741584454885
102518.55119027164,2.9153,98566,3952.551190271639,0.0065883100312228325,0.04010055384485156
98773.7651491505,7.0839,95952,2821.765149150495,0.00470345929577336,0.029408091015825567
0.0,4.3014,0,0.0,0.0,0.0
95632.97685659728,5.4019,96329,696.0231434027228,0.0011601661906188393,0.007225478759280412
96840.97235373312,6.924,96033,807.9723537331156,0.0013467687341159455,0.008413486548718832
97082.5714531603,5.5804,96170,912.5714531603007,0.001521119745105796,0.009489148935845905
92250.58946461687,5.6961,96302,4051.4105353831255,0.006753093732615797,0.04206984834565352
176729.74123098422,4.5004,169366,7363.741230984218,0.012274252219384496,0.04347827327199213
93539.11799489512,5.676,96260,2720.8820051048824,0.00453530222508623,0.028265967225274073
94263.91529317664,5.2295,96208,1944.084706823356,0.0032404976327785324,0.02020710031206715
102961.48287255478,2.3644,100503,2458.482872554785,0.004097922225702802,0.024461785942258292
99820.69458000155,3.1649,96025,3795.694580001553,0.006326853587230517,0.03952819140850354
93901.51664403587,2.9072,96278,2376.4833559641265,0.003961241329819824,0.02468355549517155
92975.3867628984,2.7191,96272,3296.613237101599,0.005494959840751815,0.034242700235806875
93055.9197960408,3.482,96199,3143.0802039591945,0.0052390433013618076,0.03267269102547006
96317.5076383076,5.4833,96289,28.50763830759388,4.7517957487980144e-05,0.0002960632918359717
60681.64047279906,2.5561,56199,4482.640472799059,0.007471889362494973,0.07976370527587785
97163.10448630268,4.9229,96438,725.1044863026764,0.0012086404276181652,0.007518866902078811
96156.4415720228,4.9953,96287,130.55842797720106,0.00021762131830701555,0.0013559299591554526
95753.77640631086,5.2989,95996,242.2235936891375,0.0004037504020261187,0.002523267570410616
93700.18406117993,5.2931,96372,2671.815938820073,0.004453516451509787,0.027723985585232983
179991.32907325102,3.9876,172590,7401.329073251021,0.012336905515025021,0.042883881298169196
98451.63301658092,4.0301,96303,2148.6330165809195,0.0035814489870234383,0.022311174278900132
196701.933450297,2.8801,192502,4199.933450296987,0.007000659156335508,0.021817609428977293
99297.22986457605,2.4113,96314,2983.2298645760457,0.004972596759937002,0.030974000296696697
96277.2411217364,4.4568,96139,138.24112173639878,0.00023042721655448564,0.0014379296824015102
